"External ID","Name","State","Country","Zip"
"__export__.res_city_20571_285d86b9","LA ADELA","base.state_ar_l","base.ar","813802"
"__export__.res_city_20572_cacd5dbb","LA ADELA","base.state_ar_r","base.ar","813803"
"__export__.res_city_20573_f21155cf","LA ADELA","","base.ar","813401"
"__export__.res_city_20574_1b4f0c55","LA AGUADA - DPTO. RIO IV","base.state_es_co","base.ar","580105"
"__export__.res_city_20575_0020ed1a","LA AGUADA/TOMA -DPTO.PRINGLES","base.state_ar_d","base.ar","575000"
"__export__.res_city_20576_64cb2786","LA ANGELINA","base.state_ar_d","base.ar","573103"
"__export__.res_city_20577_10ff6922","LA BANDA","base.state_ar_g","base.ar","430000"
"__export__.res_city_20578_b513fb54","LA BARRANQUITA","base.state_es_co","base.ar","583301"
"__export__.res_city_20579_0d928f75","LA BEBA","base.state_ar_b","base.ar","600302"
"__export__.res_city_20580_d5e7464e","LA BLANCA","base.state_ar_s","base.ar","355106"
"__export__.res_city_20581_de75c405","LA BOCA- CAPITAL","base.state_ar_c","base.ar","116100"
"__export__.res_city_20582_14822fb7","LA BRAVA","base.state_ar_s","base.ar","304501"
"__export__.res_city_20583_be44f888","LA BUENA MOZA","base.state_ar_b","base.ar","293001"
"__export__.res_city_20584_beaff6c0","LA CABRAL","base.state_ar_s","base.ar","307402"
"__export__.res_city_20585_ff789a22","LA CALERA","base.state_es_co","base.ar","515100"
"__export__.res_city_20586_3204b2fc","LA CALERA","base.state_es_co","base.ar","521800"
"__export__.res_city_20587_43538757","LA CAMILA","base.state_ar_s","base.ar","305402"
"__export__.res_city_20588_fd901e5b","LA CAPILLA","base.state_ar_e","base.ar","324601"
"__export__.res_city_20589_146445d5","LA CARLOTA","base.state_es_co","base.ar","267000"
"__export__.res_city_20590_d9fdc83a","LA CAROLINA","base.state_es_co","base.ar","513300"
"__export__.res_city_20591_d0aec992","LA CARRERA","base.state_ar_k","base.ar","471101"
"__export__.res_city_20592_86bf14d3","LA CAUTIVA","base.state_es_co","base.ar","514200"
"__export__.res_city_20593_3a0f1ce4","LA CENTRAL","","base.ar","557900"
"__export__.res_city_20594_64cd990d","LA CESIRA","base.state_es_co","base.ar","610101"
"__export__.res_city_20595_7bf330a1","LA CHACARITA","base.state_ar_k","base.ar","470001"
"__export__.res_city_20596_6de2dfc6","LA CHIQUITA","base.state_ar_h","base.ar","370101"
"__export__.res_city_20597_e62a24c4","LA CHISPA","base.state_ar_s","base.ar","260101"
"__export__.res_city_20598_e8a55fd2","LA CIGUEÑA","base.state_ar_s","base.ar","305701"
"__export__.res_city_20599_34280483","LA CLARITA","base.state_ar_e","base.ar","326900"
"__export__.res_city_20600_7a6760ca","LA CLOTILDE","base.state_ar_h","base.ar","370102"
"__export__.res_city_20601_2452918d","LA COCHA","base.state_ar_t","base.ar","416200"
"__export__.res_city_20602_3ce0e116","LA COLONIA","base.state_ar_m","base.ar","557201"
"__export__.res_city_20603_cbf4d094","LA COLONIA","base.state_ar_m","base.ar","557002"
"__export__.res_city_20604_ed68495b","LA COLONIA","","base.ar","563100"
"__export__.res_city_20605_1a857adb","LA COLORADA CHICA","base.state_ar_l","base.ar","820601"
"__export__.res_city_20606_7ee7fd85","LA CONSULTA","base.state_ar_m","base.ar","556700"
"__export__.res_city_20607_f24d3e41","LA COSTA","base.state_ar_d","base.ar","572101"
"__export__.res_city_20608_5e77a793","LA CRIOLLA","base.state_ar_e","base.ar","321201"
"__export__.res_city_20609_07689f51","LA CRIOLLA","base.state_ar_s","base.ar","305200"
"__export__.res_city_20610_7719e4f2","LA CRUZ","base.state_ar_w","base.ar","334600"
"__export__.res_city_20611_2ea0c086","LA CRUZ","base.state_ar_w","base.ar","345400"
"__export__.res_city_20612_a325fdd3","LA CRUZ  (DPTO.CALAMUCHITA)","base.state_es_co","base.ar","585900"
"__export__.res_city_20613_38a275ac","LA CUMBRE","base.state_es_co","base.ar","517800"
"__export__.res_city_20614_13b55541","LA DORMIDA","base.state_ar_m","base.ar","559200"
"__export__.res_city_20615_0cb38eb8","LA DULCE","base.state_ar_l","base.ar","763700"
"__export__.res_city_20616_a336c05d","LA EDUVIGES","base.state_ar_h","base.ar","350702"
"__export__.res_city_20617_380bcccc","LA EMILIA","base.state_ar_b","base.ar","290100"
"__export__.res_city_20618_9f2895e0","LA ESCONDIDA","base.state_ar_h","base.ar","351400"
"__export__.res_city_20619_694bde4b","LA ESQUINA(DPTO.GRALPEDERNERA)","base.state_ar_d","base.ar","570901"
"__export__.res_city_20620_1bc68e5f","LA FALDA","base.state_es_co","base.ar","517200"
"__export__.res_city_20621_fd87dc03","LA FLORIDA","base.state_ar_d","base.ar","570103"
"__export__.res_city_20622_814036de","LA FLORIDA","base.state_ar_t","base.ar","414400"
"__export__.res_city_20623_10cc30ab","LA FRANCIA","base.state_es_co","base.ar","242600"
"__export__.res_city_20624_ed5242df","LA GALLARETA","base.state_ar_s","base.ar","305700"
"__export__.res_city_20625_7b22ffb1","LA GILDA","base.state_es_co","base.ar","584801"
"__export__.res_city_20626_b1399c86","LA GRANJA","base.state_es_co","base.ar","511501"
"__export__.res_city_20627_ff9f3a07","LA GUAMPITA","base.state_ar_s","base.ar","305602"
"__export__.res_city_20628_7436837d","LA GUARDIA","base.state_ar_s","base.ar","300109"
"__export__.res_city_20629_8750b67f","LA HERRADURA","base.state_es_co","base.ar","590004"
"__export__.res_city_20630_074fc1f6","LA LAGUNA","base.state_es_co","base.ar","590100"
"__export__.res_city_20631_1d3fed43","LA LAGUNILLA","base.state_es_co","base.ar","582502"
"__export__.res_city_20632_87f336b2","LA LEONESA","base.state_ar_h","base.ar","351801"
"__export__.res_city_20633_70f2c311","LA LEONESA","","base.ar","352200"
"__export__.res_city_20634_c66825d9","LA LIGURIA","base.state_ar_h","base.ar","350100"
"__export__.res_city_20635_d9088b7b","LA LLAVE","base.state_ar_m","base.ar","560303"
"__export__.res_city_20636_378b9c8f","LA LLAVE VIEJA","base.state_ar_m","base.ar","560304"
"__export__.res_city_20637_5d383ecf","LA LOMA (C.RIVADAVIA)","base.state_ar_u","base.ar","900001"
"__export__.res_city_20638_0fcad76b","LA LUCILA","base.state_ar_s","base.ar","307200"
"__export__.res_city_20639_8cdfe263","LA LUCILA","base.state_ar_b","base.ar","163600"
"__export__.res_city_20640_fe90f47d","LA MAJADILLA","base.state_es_co","base.ar","520301"
"__export__.res_city_20641_73468f53","LA MARUJA","base.state_ar_l","base.ar","638500"
"__export__.res_city_20642_0ccce9e7","LA MERCED","base.state_ar_k","base.ar","471800"
"__export__.res_city_20643_0b08b9c2","LA MERCED","base.state_ar_a","base.ar","442102"
"__export__.res_city_20644_143f1d18","LA NIÑA","","base.ar","651300"
"__export__.res_city_20645_9b4a8c10","LA PALESTINA","base.state_es_co","base.ar","592501"
"__export__.res_city_20646_722f51e6","LA PAMPA","base.state_ar_b","base.ar","726301"
"__export__.res_city_20647_18ed1f24","LA PAQUITA","base.state_es_co","base.ar","241701"
"__export__.res_city_20648_57286b05","LA PARA","base.state_es_co","base.ar","513701"
"__export__.res_city_20649_c7d2f347","LA PARA","base.state_es_co","base.ar","513800"
"__export__.res_city_20650_7a03de79","LA PAZ","","base.ar","522001"
"__export__.res_city_20651_55fb0e85","LA PAZ","base.state_ar_m","base.ar","559000"
"__export__.res_city_20652_7165a771","LA PAZ","base.state_ar_e","base.ar","319000"
"__export__.res_city_20653_04e54d5c","LA PAZ","base.state_es_co","base.ar","587900"
"__export__.res_city_20654_22957d80","LA PELADA","base.state_ar_s","base.ar","302700"
"__export__.res_city_20655_268022b5","LA PLATA","base.state_ar_b","base.ar","190000"
"__export__.res_city_20656_f5b12f19","LA PLATA SUR","base.state_ar_b","base.ar","190600"
"__export__.res_city_20657_63f3abdd","LA PLAYOSA","base.state_es_co","base.ar","591100"
"__export__.res_city_20658_486e45e5","LA POSTA","base.state_ar_t","base.ar","416401"
"__export__.res_city_20659_b51afd17","LA PRIMAVERA","","base.ar","552702"
"__export__.res_city_20660_3c7774b1","LA PUERTA","","base.ar","528500"
"__export__.res_city_20661_b5d1babb","LA PUERTA   (DPTO. RIO  1° )","base.state_es_co","base.ar","513702"
"__export__.res_city_20662_9a204242","LA PUNILLA","base.state_ar_d","base.ar","570900"
"__export__.res_city_20663_bf78ec55","LA PUNTA","base.state_ar_d","base.ar","570107"
"__export__.res_city_20664_e0dfc481","LA PUNTILLA","base.state_ar_m","base.ar","550502"
"__export__.res_city_20665_a2307e6c","LA QUIACA","base.state_ar_y","base.ar","465000"
"__export__.res_city_20666_e9514eb7","LA RAMADA","base.state_ar_t","base.ar","411900"
"__export__.res_city_20667_0269d06c","LA REDUCCION","base.state_ar_t","base.ar","412900"
"__export__.res_city_20668_09104bfd","LA RINCONADA","base.state_es_co","base.ar","523300"
"__export__.res_city_20669_285aecf8","LA RIOJA","base.state_ar_f","base.ar","530000"
"__export__.res_city_20670_3966ddb4","LA RIVERA","base.state_ar_s","base.ar","220401"
"__export__.res_city_20671_71074989","LA ROSA","","base.ar","304204"
"__export__.res_city_20672_8b46337f","LA RUBIA","base.state_ar_s","base.ar","304200"
"__export__.res_city_20673_be09dfd6","LA SABANA","base.state_ar_h","base.ar","351302"
"__export__.res_city_20674_88cafee4","LA SAGRADA FAMILIA","base.state_es_co","base.ar","512702"
"__export__.res_city_20675_d2f6304e","LA SALADA","base.state_ar_s","base.ar","214201"
"__export__.res_city_20676_2256ffb5","LA TALA","base.state_ar_t","base.ar","417803"
"__export__.res_city_20677_95801126","LA TERCENA","base.state_ar_k","base.ar","470706"
"__export__.res_city_20678_97774a6e","LA TERCERA","base.state_ar_k","base.ar","470900"
"__export__.res_city_20679_987cd9c2","LA TIGRA","base.state_ar_h","base.ar","370104"
"__export__.res_city_20680_a37520c7","LA TOMA VIEJA","base.state_ar_d","base.ar","575002"
"__export__.res_city_20681_eee559ab","LA TORDILLA","base.state_es_co","base.ar","243500"
"__export__.res_city_20682_14ce586f","LA TRINIDAD","base.state_ar_t","base.ar","415101"
"__export__.res_city_20683_ea82c981","LA VANGUARDIA","base.state_ar_s","base.ar","356101"
"__export__.res_city_20684_733124bf","LA VANGUARDIA","base.state_ar_s","base.ar","210504"
"__export__.res_city_20685_e5ef0be0","LA VERDE","base.state_ar_h","base.ar","351403"
"__export__.res_city_20686_589a6c06","LA VIÑA (DEP.GRAL.M.M.GUEMES","base.state_ar_a","base.ar","443201"
"__export__.res_city_20687_7b73f86c","LA VIÑA (DEP.LA VIÑA)","base.state_ar_a","base.ar","442500"
"__export__.res_city_20688_9a2fad21","LA VIÑA (DEP.PACLIN)","base.state_ar_k","base.ar","472201"
"__export__.res_city_20689_759b99c3","LA VIÑA (DEP.SAN CARLOS)","base.state_ar_k","base.ar","442702"
"__export__.res_city_20690_d8583928","LA VIÑA (LA CIENAGA- DEP.BELEN","base.state_ar_k","base.ar","475100"
"__export__.res_city_20691_2a7103fc","LA VIÑA DE ABAJO","base.state_ar_k","base.ar","472202"
"__export__.res_city_20692_fafb12fe","LABARDEN","","base.ar","715100"
"__export__.res_city_20693_6adab57e","LABORDE","base.state_es_co","base.ar","265700"
"__export__.res_city_20694_7621ecc7","LABORDEBOY","base.state_ar_s","base.ar","272600"
"__export__.res_city_20695_f0ec6686","LABOULAYE","base.state_es_co","base.ar","612000"
"__export__.res_city_20696_908c8af8","LAFERRERE","base.state_ar_b","base.ar","175700"
"__export__.res_city_20697_a21c1052","LAGO EPECUEN","","base.ar","643101"
"__export__.res_city_20698_704c80b8","LAGO PUEBLO","base.state_ar_u","base.ar","921100"
"__export__.res_city_20699_e9c160ce","LAGO PUELO","base.state_ar_u","base.ar","843100"
"__export__.res_city_20700_50e1f3fa","LAGUNA ALSINA","","base.ar","643901"
"__export__.res_city_20701_35e28784","LAGUNA BLANCA","base.state_ar_h","base.ar","351406"
"__export__.res_city_20702_a3258df2","LAGUNA BLANCA","base.state_ar_p","base.ar","361300"
"__export__.res_city_20703_9ff95541","LAGUNA BRAVA","base.state_ar_w","base.ar","341100"
"__export__.res_city_20704_e0596e2a","LAGUNA BRAVA","base.state_ar_w","base.ar","340102"
"__export__.res_city_20705_4b9514d9","LAGUNA DEL ROSARIO","base.state_ar_m","base.ar","553502"
"__export__.res_city_20706_527b455c","LAGUNA LARGA","base.state_es_co","base.ar","597400"
"__export__.res_city_20707_c8a4ebf4","LAGUNA LIMPIA","base.state_ar_h","base.ar","351502"
"__export__.res_city_20708_8b0e8cc0","LAGUNA NAICK NECK","base.state_ar_p","base.ar","361102"
"__export__.res_city_20709_de2e0394","LAGUNA PAIVA","base.state_ar_s","base.ar","302000"
"__export__.res_city_20710_3a70a4fe","LAGUNA YEMA","","base.ar","363400"
"__export__.res_city_20711_333fee2c","LAMADRID","base.state_ar_t","base.ar","417600"
"__export__.res_city_20712_08696839","LAMARQUE","base.state_ar_r","base.ar","836300"
"__export__.res_city_20713_abf68a79","LANDETA  (STA.FE)","base.state_ar_s","base.ar","253100"
"__export__.res_city_20714_a3983301","LANTERI","base.state_ar_s","base.ar","357503"
"__export__.res_city_20715_1b97ed2a","LANUS","base.state_ar_b","base.ar","182400"
"__export__.res_city_20716_8658ff93","LANUS","base.state_ar_b","base.ar","182000"
"__export__.res_city_20717_b53d6388","LANUS ESTE","base.state_ar_b","base.ar","182403"
"__export__.res_city_20718_e6fea3ef","LANUS OESTE","base.state_ar_b","base.ar","182401"
"__export__.res_city_20719_c0b347ad","LANUS OESTE","base.state_ar_b","base.ar","182300"
"__export__.res_city_20720_899526f3","LAPACHITO","base.state_ar_h","base.ar","351405"
"__export__.res_city_20721_3dec440c","LAPRIDA","base.state_ar_b","base.ar","741400"
"__export__.res_city_20722_9ccd17d7","LARGUIA","base.state_ar_s","base.ar","214401"
"__export__.res_city_20723_18c45aff","LARREA","base.state_ar_b","base.ar","663401"
"__export__.res_city_20724_d9caa8b8","LARRECHEA","base.state_ar_s","base.ar","224100"
"__export__.res_city_20725_990c7d8b","LARROQUE","base.state_ar_e","base.ar","285400"
"__export__.res_city_20726_af8b4d71","LAS ACEQUIAS","base.state_es_co","base.ar","584800"
"__export__.res_city_20727_219a90b9","LAS ALBAHACAS","base.state_es_co","base.ar","580103"
"__export__.res_city_20728_326ee166","LAS ARMAS","base.state_ar_b","base.ar","717201"
"__export__.res_city_20729_830ab916","LAS ARRIAS","base.state_es_co","base.ar","523102"
"__export__.res_city_20730_6a004127","LAS AVISPAS","base.state_ar_s","base.ar","307403"
"__export__.res_city_20731_09a33c9a","LAS BAJADAS","base.state_es_co","base.ar","585100"
"__export__.res_city_20732_d4110f68","LAS BANDURRIAS","base.state_ar_s","base.ar","214802"
"__export__.res_city_20733_8290e877","LAS BARRANCAS-DTO.LA CAPITAL","base.state_ar_d","base.ar","571901"
"__export__.res_city_20734_ca219ced","LAS BREÑAS","base.state_ar_h","base.ar","372200"
"__export__.res_city_20735_ce51b0e2","LAS BREÑAS","base.state_ar_h","base.ar","372400"
"__export__.res_city_20736_6119f362","LAS CALERAS","base.state_es_co","base.ar","581900"
"__export__.res_city_20738_2bc61fd9","LAS CASUARINAS-DPTO 25 DE MAYO","base.state_ar_j","base.ar","544301"
"__export__.res_city_20739_3b1ae8fa","LAS CATALINAS","base.state_ar_s","base.ar","357201"
"__export__.res_city_20740_a78878c8","LAS CATITAS","base.state_ar_m","base.ar","559400"
"__export__.res_city_20737_58df0ac6","LAS CAÑAS","base.state_ar_s","base.ar","304602"
"__export__.res_city_20741_0103fa5a","LAS CEJAS","base.state_ar_t","base.ar","418600"
"__export__.res_city_20742_10790a42","LAS CHUÑAS","base.state_ar_h","base.ar","371601"
"__export__.res_city_20743_2b96197a","LAS COLONIAS","base.state_ar_s","base.ar","300001"
"__export__.res_city_20744_259d1cb0","LAS CUATRO ESQUINAS","base.state_es_co","base.ar","590003"
"__export__.res_city_20745_5366707e","LAS CUEVAS","base.state_ar_e","base.ar","310104"
"__export__.res_city_20746_5b639c4e","LAS CUEVAS","","base.ar","555700"
"__export__.res_city_20747_c9ecf118","LAS FLORES","base.state_ar_b","base.ar","720000"
"__export__.res_city_20748_e4bb42ef","LAS FLORES-LOCAL","","base.ar","720001"
"__export__.res_city_20749_86e4b348","LAS GAMAS","base.state_ar_s","base.ar","355002"
"__export__.res_city_20750_531d46ba","LAS GARCITAS","base.state_ar_h","base.ar","351503"
"__export__.res_city_20751_673e8b8f","LAS GARZAS","base.state_ar_s","base.ar","357401"
"__export__.res_city_20752_a674bfa8","LAS GRAMILLAS (DPTO. RIO 1º )","base.state_es_co","base.ar","513501"
"__export__.res_city_20753_eed911cd","LAS GRAMILLAS (DTO.RIO SECO)","base.state_es_co","base.ar","524601"
"__export__.res_city_20754_872a4dae","LAS GRUTAS","base.state_ar_r","base.ar","852001"
"__export__.res_city_20756_8e2f9cc2","LAS HERAS","base.state_ar_m","base.ar","553900"
"__export__.res_city_20755_b43858f9","LAS HERAS","base.state_ar_z","base.ar","901700"
"__export__.res_city_20757_87564d3c","LAS HERAS","base.state_ar_b","base.ar","174100"
"__export__.res_city_20758_caac2d2f","LAS HIGUERAS","base.state_es_co","base.ar","580503"
"__export__.res_city_20759_42f2ef3c","LAS HIGUERAS (DEP.RIO CUARTO)","base.state_es_co","base.ar","580501"
"__export__.res_city_20760_ba834291","LAS ISLETTILLAS","base.state_es_co","base.ar","593101"
"__export__.res_city_20761_cdc783ea","LAS JUNTURAS","base.state_es_co","base.ar","597100"
"__export__.res_city_20762_adaae439","LAS JUNTURAS","base.state_es_co","base.ar","596500"
"__export__.res_city_20763_6cee76f6","LAS LAJAS","base.state_ar_q","base.ar","834701"
"__export__.res_city_20764_07a8c4bd","LAS LAJITAS","base.state_ar_a","base.ar","444902"
"__export__.res_city_20766_aed03178","LAS LOMITAS","base.state_ar_p","base.ar","363000"
"__export__.res_city_20765_9c5bb339","LAS LOMITAS","base.state_es_co","base.ar","521201"
"__export__.res_city_20767_f727de8a","LAS MALVINAS","base.state_ar_b","base.ar","174802"
"__export__.res_city_20768_29a7bfaf","LAS MERCEDES","base.state_ar_s","base.ar","351601"
"__export__.res_city_20769_9d8d0c9c","LAS MOSCAS","base.state_ar_e","base.ar","324400"
"__export__.res_city_20770_26bb5e4a","LAS PALMAS","base.state_ar_h","base.ar","351800"
"__export__.res_city_20771_d8753f18","LAS PALMERAS","base.state_ar_s","base.ar","232602"
"__export__.res_city_20772_72bba8aa","LAS PAREJAS","base.state_ar_s","base.ar","250500"
"__export__.res_city_20775_96b2fa0e","LAS PERDICES","base.state_es_co","base.ar","592100"
"__export__.res_city_20776_f666f43c","LAS PETACAS","base.state_ar_s","base.ar","245101"
"__export__.res_city_20774_ff14bd80","LAS PEÑAS","base.state_es_co","base.ar","581701"
"__export__.res_city_20773_f8c5204e","LAS PEÑAS","base.state_es_co","base.ar","523800"
"__export__.res_city_20777_6997ddcd","LAS PICHANAS","base.state_es_co","base.ar","590002"
"__export__.res_city_20778_7275dd12","LAS PIRQUITAS","base.state_ar_k","base.ar","471300"
"__export__.res_city_20779_abd1849c","LAS PLAYAS","base.state_es_co","base.ar","590001"
"__export__.res_city_20780_26f5e56a","LAS ROSAS","base.state_es_co","base.ar","529501"
"__export__.res_city_20781_d2cf68cf","LAS ROSAS","base.state_ar_s","base.ar","252000"
"__export__.res_city_20782_ecf0bba5","LAS TALITAS","base.state_ar_t","base.ar","410103"
"__export__.res_city_20783_15671538","LAS TAPIAS","base.state_es_co","base.ar","528101"
"__export__.res_city_20784_c7f56b9e","LAS TONINAS","base.state_ar_b","base.ar","716600"
"__export__.res_city_20785_d0038c7c","LAS TOSCAS","base.state_es_co","base.ar","521402"
"__export__.res_city_20786_4f1b6460","LAS TOSCAS","base.state_ar_s","base.ar","358600"
"__export__.res_city_20787_ff0e7ac4","LAS TUNAS","base.state_ar_e","base.ar","311101"
"__export__.res_city_20788_096b0e1b","LAS TUNAS","base.state_ar_s","base.ar","300901"
"__export__.res_city_20789_ac701a25","LAS VARAS","base.state_es_co","base.ar","594100"
"__export__.res_city_20790_f9b2e97b","LAS VARILLAS","base.state_es_co","base.ar","594000"
"__export__.res_city_20791_e627bae7","LAS VERTIENTES","base.state_es_co","base.ar","582700"
"__export__.res_city_20792_480c1f3d","LASTENIA","base.state_ar_t","base.ar","411101"
"__export__.res_city_20793_29edb46c","LAVALLE","base.state_ar_g","base.ar","423400"
"__export__.res_city_20794_1bc5cabf","LAVALLE","base.state_ar_w","base.ar","344300"
"__export__.res_city_20795_a3ecb485","LAVALLOL","base.state_ar_b","base.ar","183600"
"__export__.res_city_20796_e9a67ecb","LAZZARINO","base.state_ar_s","base.ar","610301"
"__export__.res_city_20797_51cf16d9","LEALES","base.state_ar_t","base.ar","411300"
"__export__.res_city_20798_9086c509","LEANDRO N ALEM","base.state_ar_d","base.ar","570301"
"__export__.res_city_20799_1b2ef2d8","LEANDRO N.ALEM","base.state_ar_b","base.ar","603200"
"__export__.res_city_20800_e9f0a093","LEANDRO N.ALEM","base.state_ar_n","base.ar","331500"
"__export__.res_city_20801_98c9a771","LEDESMA","base.state_ar_y","base.ar","451201"
"__export__.res_city_20802_73f0408e","LEGUIZAMON","base.state_es_co","base.ar","612802"
"__export__.res_city_20803_3b776b4e","LEHMANN","base.state_ar_s","base.ar","230500"
"__export__.res_city_20804_ca5f6905","LEON","base.state_ar_y","base.ar","461601"
"__export__.res_city_20805_4deb28ac","LEON ROUGES","base.state_ar_t","base.ar","414300"
"__export__.res_city_20806_bf71866d","LEONES","base.state_es_co","base.ar","259400"
"__export__.res_city_20807_7f04bbbe","LEZAMA (M.COBO)","base.state_ar_b","base.ar","711601"
"__export__.res_city_20808_3df5bed6","LIB.GRAL.SAN MARTIN","base.state_ar_y","base.ar","451200"
"__export__.res_city_20809_1ceb012f","LIB.GRAL.SAN MARTIN","base.state_ar_m","base.ar","557000"
"__export__.res_city_20810_70f66408","LIBANO","base.state_ar_b","base.ar","740700"
"__export__.res_city_20811_01505901","LIBAROS","base.state_ar_e","base.ar","324401"
"__export__.res_city_20812_c825d72d","LIBERTAD","base.state_ar_n","base.ar","337400"
"__export__.res_city_20813_6d097755","LIBERTAD","base.state_ar_g","base.ar","418704"
"__export__.res_city_20814_1d1251fe","LIBERTAD","base.state_ar_b","base.ar","171600"
"__export__.res_city_20815_8334b7ff","LIEBIG","base.state_ar_e","base.ar","328100"
"__export__.res_city_20816_ac837c56","LIMA","base.state_ar_b","base.ar","280600"
"__export__.res_city_20817_ca47c05f","LINCOLN","base.state_ar_b","base.ar","607000"
"__export__.res_city_20818_f3048f1d","LINIERS","base.state_ar_b","base.ar","140801"
"__export__.res_city_20819_3866332c","LISANDRO OLMOS","base.state_ar_b","base.ar","190100"
"__export__.res_city_20820_f10c9089","LLAMBI CAMBELL","base.state_ar_s","base.ar","303601"
"__export__.res_city_20821_3cfdda39","LOBERIA","","base.ar","763500"
"__export__.res_city_20822_93e13ec8","LOBOS","base.state_ar_b","base.ar","724000"
"__export__.res_city_20823_6dc01911","LOGROÑO","base.state_ar_s","base.ar","306600"
"__export__.res_city_20824_3fd42157","LOMA ALTA","base.state_ar_s","base.ar","225301"
"__export__.res_city_20825_86894955","LOMA BLANCA","base.state_ar_f","base.ar","538100"
"__export__.res_city_20826_9eb26666","LOMA HERMOSA","base.state_ar_b","base.ar","165700"
"__export__.res_city_20827_2c98ee8f","LOMA NEGRA","base.state_ar_b","base.ar","740300"
"__export__.res_city_20828_2a6dce7e","LOMAS DE LA CAROLINA","base.state_es_co","base.ar","514903"
"__export__.res_city_20829_38b08a82","LOMAS DE ZAMORA","base.state_ar_b","base.ar","183200"
"__export__.res_city_20830_fd20f1db","LOMAS DEL MIRADOR","base.state_ar_b","base.ar","175200"
"__export__.res_city_20831_0180ebbd","LONCO PUE","base.state_ar_q","base.ar","834900"
"__export__.res_city_20832_5b575921","LONDRES","base.state_ar_k","base.ar","475300"
"__export__.res_city_20833_c4f0e194","LONGCHAMPS","base.state_ar_b","base.ar","185400"
"__export__.res_city_20834_bb78729e","LONQUIMAY","base.state_ar_l","base.ar","635200"
"__export__.res_city_20835_bca780a0","LONQUIMAY/LA PAMPA","base.state_ar_l","base.ar","635201"
"__export__.res_city_20836_3248da30","LOPEZ","base.state_ar_s","base.ar","225500"
"__export__.res_city_20837_68ac8280","LORETO","base.state_ar_w","base.ar","348300"
"__export__.res_city_20838_3d48898a","LORETO","base.state_ar_g","base.ar","420800"
"__export__.res_city_20839_5c4d0a66","LORO HUASI","base.state_ar_k","base.ar","413939"
"__export__.res_city_20840_8de5e242","LOS AGUDOS","base.state_ar_t","base.ar","415701"
"__export__.res_city_20841_dd69dc5b","LOS AGUIRRES","base.state_ar_t","base.ar","410505"
"__export__.res_city_20842_34c40bbe","LOS ALTOS","","base.ar","476300"
"__export__.res_city_20843_c530e1d2","LOS ALTOS","base.state_ar_k","base.ar","472300"
"__export__.res_city_20844_5ac4dbf3","LOS AMORES","base.state_ar_s","base.ar","355102"
"__export__.res_city_20845_81ec9263","LOS ANTIGUOS","base.state_ar_z","base.ar","904100"
"__export__.res_city_20846_2f63acea","LOS ARBOLES","base.state_ar_m","base.ar","557500"
"__export__.res_city_20847_f3d44456","LOS ARROYOS","base.state_ar_t","base.ar","415802"
"__export__.res_city_20848_dbad6b8d","LOS BARRIALES","base.state_ar_m","base.ar","558501"
"__export__.res_city_20849_5ff0309b","LOS BOULEVARES","base.state_es_co","base.ar","514701"
"__export__.res_city_20851_0d5a1c2b","LOS CARDALES","base.state_ar_b","base.ar","281400"
"__export__.res_city_20852_6494f951","LOS CARDOS","base.state_ar_s","base.ar","253300"
"__export__.res_city_20853_8b695207","LOS CARDOS","base.state_ar_s","base.ar","253501"
"__export__.res_city_20850_7b738227","LOS CAÑOS","base.state_ar_g","base.ar","525700"
"__export__.res_city_20854_5eaa6350","LOS CERRILLOS","base.state_ar_s","base.ar","300111"
"__export__.res_city_20855_e6233e31","LOS CERRILLOS","base.state_es_co","base.ar","524600"
"__export__.res_city_20858_4b1fcfe3","LOS CHARRUAS","base.state_ar_e","base.ar","321200"
"__export__.res_city_20856_4a4931cb","LOS CHAÑARITOS","base.state_es_co","base.ar","512500"
"__export__.res_city_20857_6ae8039b","LOS CHAÑARITOS - CONLARA","base.state_es_co","base.ar","587301"
"__export__.res_city_20859_1e02cb9b","LOS CISNES","base.state_es_co","base.ar","268400"
"__export__.res_city_20860_719f425c","LOS COCOS","base.state_es_co","base.ar","518200"
"__export__.res_city_20861_00314d5a","LOS CONDORES","base.state_es_co","base.ar","582300"
"__export__.res_city_20862_2ed936ae","LOS CONQUISTADORES","base.state_ar_e","base.ar","318300"
"__export__.res_city_20863_7e7bda46","LOS ENCANTOS (DPTO. RIVADAVIA)","base.state_ar_g","base.ar","235406"
"__export__.res_city_20864_373f5a0d","LOS FRENTONES","base.state_ar_h","base.ar","371201"
"__export__.res_city_20865_2fbc0976","LOS GOMEZ","base.state_ar_t","base.ar","411301"
"__export__.res_city_20866_a338ce72","LOS GRANADEROS","base.state_es_co","base.ar","500800"
"__export__.res_city_20867_4e6095a5","LOS GUTIERREZ","base.state_ar_t","base.ar","417800"
"__export__.res_city_20868_d245d81f","LOS HORNOS","base.state_ar_b","base.ar","190001"
"__export__.res_city_20869_3f0a277a","LOS JAGUELES","base.state_es_co","base.ar","583901"
"__export__.res_city_20870_223bd664","LOS JURIES","","base.ar","377300"
"__export__.res_city_20871_39894948","LOS JURIES","base.state_ar_g","base.ar","376300"
"__export__.res_city_20872_41e683cd","LOS LAURELES","base.state_ar_s","base.ar","356700"
"__export__.res_city_20873_a8207958","LOS MANANTIALES","base.state_ar_y","base.ar","460600"
"__export__.res_city_20874_ae60f085","LOS MENUCOS","base.state_ar_r","base.ar","842400"
